cust_id,pred_prob
225,0.018654980117444
226,0.00443207558882649
227,0.08827680990986224
228,0.020944459066050868
229,0.007862627694240364
230,0.014988957901442059
231,0.0014995596697267948
232,0.026802068676344167
233,0.0013700156586395026
234,0.10803883444384864
235,0.06186299766472839
236,0.003971549771433286
237,0.008114054777072171
238,0.005587679778578348
239,0.05282361351765831
240,0.051837844629042056
241,0.010030102997275662
242,0.11797935274520965
243,0.009968250087006789
244,0.0025389021825463144
245,0.033505265418356404
246,0.02744979582864355
247,0.028364047752356954
248,0.022778421480361955
249,0.0053635172950168555
250,0.010287484453831978
251,0.05238162926436527
252,0.0018202731071010273
253,0.0030490714218737985
254,0.018521765599807744
255,0.08439514092688168
256,0.016175335628619215
257,0.002065136373887
258,0.044682820550514146
259,0.007274660801552721
260,0.003770377234661984
261,0.022789810652443912
262,0.0036384159026498935
263,0.021101404092435837
264,0.0034424453076838135
265,0.004232515031831094
266,0.06998389085629307
267,0.007717363110960666
268,0.026289998895499312
269,0.004571121598489954
270,0.0389093229888234
271,0.054680503009578364
272,0.003205023052260129
273,0.02700696208256831
274,0.011012931326037258
275,0.017019652870513578
276,0.13735183505558493
277,0.02777307206100123
278,0.009103926426897722
279,0.002673292864003607
280,0.027164237681516528
281,0.014346791310368515
282,0.035404240383251434
283,0.006344013472190444
284,0.017236657116129823
285,0.011519754737739751
286,0.09570911986899999
287,0.0028470513587020344
288,0.0857539379168684
289,0.014059947034732156
290,0.002083161185177521
291,0.06681337044684608
292,0.012187961695567419
293,0.005208411369783025
294,0.013779358259131293
295,0.016933414391026518
296,0.14244289525381648
297,0.011321606337361179
298,0.08995777236187363
299,0.030635901568414572
300,0.010926038383471195
301,0.013852401222817596
302,0.03344449823084542
303,0.021934148686561215
304,0.10464638892429168
305,0.04237357908966685
306,0.08016227976187493
307,0.01535431134262865
308,0.011215977223031755
309,0.028602271475459858
310,0.04742090745791159
311,0.09249066665109128
312,0.011006601055644301
313,0.0094698335630126
314,0.03803058782404598
315,0.002255249284370746
316,0.006719919574387054
317,0.025303814841038247
318,0.0029641872697591244
319,0.06906573326671095
320,0.018831329532694792
321,0.0034337664354338717
322,0.036874639752081224
323,0.0018089703914523224
324,0.00232953015990473
325,0.08547115784061977
326,0.00127659325957151
327,0.021785386214592185
328,0.009395598644234886
329,0.041341008632163605
330,0.01333805002962329
331,0.06739240494268724
332,0.002886972629049522
333,0.0037481153515453226
334,0.007236084723889304
335,0.04415960775730661
336,0.008850719406201604
337,0.002535672898458961
338,0.007269607171777941
339,0.042728020509562176
340,0.07931837837901215
341,0.06593649769771177
342,0.01823286682977158
343,0.024195160889808845
344,0.037106630596547896
345,0.022946943374425446
346,0.026404763717730734
347,0.011871254144751769
348,0.02064493197988731
349,0.04401317421711993
350,0.0021992751791799032
351,0.014370457629365457
352,0.04551108206347438
353,0.0028293393278834176
354,0.03463822995995127
355,0.015284916509288048
356,0.05271619538335001
357,0.030690134021335948
358,0.0380057993333918
359,0.03368002984972957
360,0.001499116849239958
361,0.009501685502696538
362,0.0021991042435680025
363,0.029327805181674292
364,0.03457941308412263
365,0.01925830456366545
366,0.013222460279068569
367,0.05722479123254224
368,0.011273669623656888
369,0.01793928633287337
370,0.025109768624825207
371,0.023992462799710252
372,0.039097838605690716
373,0.0031922619761860335
374,0.00567757042424512
375,0.14721807909965287
376,0.0027741663112813134
377,0.03926507538179661
378,0.014207650955638512
379,0.0030319509542191384
380,0.015843543450278105
381,0.03538192172202044
382,0.034005064045628114
383,0.041538201296077756
384,0.01200607197187951
385,0.0026484065491026265
386,0.002942278614624295
387,0.007298474403713386
388,0.005304903741020857
389,0.007143183201321678
390,0.01549615225264009
391,0.016957911969522198
392,0.007773703858847736
393,0.003489539403744515
394,0.00645432022887216
395,0.007405911111753703
396,0.003810212908936702
397,0.005537371028820233
398,0.001318077901628852
399,0.056788131898445095
400,0.08719253355573321
401,0.009768525446984453
402,0.0010105291922945325
403,0.04720096247688613
404,0.026327936410630984
405,0.0020443825391237595
406,0.01923869562010223
407,0.002125907574701776
408,0.045950488965454825
409,0.02733058519736447
410,0.004394394282978565
411,0.05502034472234504
412,0.010199038026368502
413,0.024886202221792008
414,0.017394864972913752
415,0.058014318265347344
416,0.02724238678670712
417,0.014808956795943753
418,0.04438862887646149
419,0.04500889412095214
420,0.02677863714655597
421,0.0406025395408085
422,0.013753912476803859
423,0.03655590607743375
424,0.04122511353229718
425,0.047606304144651654
426,0.011778675976339473
427,0.0032723846821711778
428,0.0031044310162211828
429,0.015992859284530203
430,0.038980229084953355
431,0.10544547022111417
432,0.025055787087347618
433,0.01690033276302269
434,0.002108412258007473
435,0.022994111954961736
436,0.014774955292118586
437,0.03146519966402842
438,0.01349117810924485
439,0.005328675282106516
440,0.0031383346178590586
441,0.07571848408220265
442,0.0648067598985047
443,0.26565359594727106
444,0.05926937562464431
445,0.01132732913270373
446,0.008824557680375697
447,0.010313890710585574
448,0.025587540395895787
449,0.006543305483647868
450,0.00917104529442773
451,0.0011732466922777381
452,0.005230193014386501
453,0.05067000538548316
454,0.049297381497508126
455,0.021829347138863933
456,0.023684684821393492
457,0.009562711730412832
458,0.01103114634584256
459,0.019427107791302658
460,0.03096055150137011
461,0.025902142553890138
462,0.044383200113921724
463,0.0037564106460717065
464,0.03997928598317703
465,0.06349143841292786
466,0.04012057404430563
467,0.005091221470785218
468,0.16484159234054102
469,0.13208592806020228
470,0.036995815840265844
471,0.03588984914877262
472,0.011128575899255769
473,0.07260111109117334
474,0.05634979477559
475,0.005822104326383251
476,0.08640137832401375
477,0.0037679248283335044
478,0.023531784133708676
479,0.022441826450811313
480,0.0046011360919986
481,0.026922964509086954
482,0.01858963145157483
483,0.010327748575970401
484,0.022333649850029582
485,0.03667523371960913
486,0.03947471710246526
487,0.09345234174347722
488,0.05066374846774202
489,0.030921432500841756
490,0.035373506308904026
491,0.006934962901757412
492,0.0038234548354928862
493,0.02480025277276078
494,0.03022929091438502
495,0.03149332044658008
496,0.0059158286247985754
497,0.06143216061237521
498,0.009812330080148748
499,0.02508228822220116
500,0.055252462908461406
501,0.035645436107936856
502,0.004485825848110327
503,0.012643875697697237
504,0.05367322426638834
505,0.01995060970371007
506,0.0753363668564136
507,0.14574170635407838
508,0.19749903426761994
509,0.13956169151348835
510,0.029826990189549932
511,0.08246091013121724
512,0.14661762225385974
513,0.024748187406938117
514,0.010055601755284194
515,0.004945027129931845
516,0.004425148153639237
517,0.035187370308628375
518,0.01852631115384418
519,0.027475561444304943
520,0.01845581997956277
521,0.027179758277315225
522,0.08695718234986712
523,0.006273811123763252
524,0.03753007026840508
525,0.002183712798426402
526,0.08257012022631174
527,0.00807666677654272
528,0.0032801610659859656
529,0.002159958232013437
530,0.029526558352603472
531,0.00205981139288114
532,0.032868373621606814
533,0.1078009646784708
534,0.028153181259291123
535,0.1150538737654008
536,0.004343155668948518
537,0.030012706870952536
538,0.025466141454163215
539,0.015403082559244958
540,0.01397995557647845
541,0.007762989994923553
542,0.018796038491017946
543,0.021990270698624814
544,0.011844802385237623
545,0.03165969266373114
546,0.022752993408349017
547,0.01967737673109781
548,0.04350557984842053
549,0.016682803095105506
550,0.010921802468684837
551,0.014237415907527078
552,0.011611966723855066
553,0.017524302874906684
554,0.1513698384011786
555,0.03327932168524039
556,0.04441686646620506
557,0.006260559269672314
558,0.022857063441507862
559,0.08609959654996838
560,0.008479262245156157
561,0.0076997437046220875
562,0.028742104177749424
563,0.027975332630002726
564,0.012270911350918108
565,0.024556037879852784
566,0.011075977190725993
567,0.0023385707847636055
568,0.009503899808784367
569,0.007892064915760449
570,0.014945576129117398
571,0.029322080099737493
572,0.09523645834544717
573,0.02817857587361308
574,0.018280460423520585
575,0.058127285399931596
576,0.03899047830766411
577,0.007361121091279394
578,0.03065556581196937
579,0.024612249828622184
580,0.0650048066080333
581,0.00558539597968908
582,0.0114708572925111
583,0.06777112964068889
584,0.004459894095290553
585,0.07603020098201997
586,0.039049560876147575
587,0.011960359893974112
588,0.2706381453303092
589,0.004428255565421773
590,0.009411894380968863
591,0.06979597743975482
592,0.002601860499073498
593,0.0032611078068795936
594,0.049120423450529055
595,0.01665028234117602
596,0.033529003805978876
597,0.031094710600980985
598,0.09479439178614955
599,0.011808711268145138
600,0.05210648856099545
601,0.012245427290677955
602,0.05011333003523448
603,0.06545131949027352
604,0.050223571226590796
605,0.005762765760055764
606,0.013497507633329922
607,0.08977596319758815
608,0.007963889757090626
609,0.0015406514272201003
610,0.01062270176646646
611,0.049952297018269316
612,0.022377179707882784
613,0.15485383313111692
614,0.009554509176952516
615,0.013627495261884198
616,0.0039043456328561005
617,0.04993696399687159
618,0.013273100790964856
619,0.019470591906267827
620,0.004937344032033178
621,0.07981361222126486
622,0.008508602507566684
623,0.0059644175293568635
624,0.0262779617483234
625,0.0018531604982299174
626,0.007911630391729874
627,0.01535811300412655
628,0.015342835698171024
629,0.008158608505962188
630,0.02485278855062603
631,0.045866104028564725
632,0.07315137068647885
633,0.028202125772252878
634,0.021507765890328313
635,0.022089811185841083
636,0.030127146021500052
637,0.005971953633626947
638,0.039129554189190716
639,0.004612458554727255
640,0.14480103134693809
641,0.0033387719991217787
642,0.0540151186935971
643,0.026805569077784388
644,0.0702368874027261
645,0.004858610227347076
646,0.004307995032576153
647,0.027862237767953515
648,0.04552491100188961
649,0.014164892898979344
650,0.012337431039860961
651,0.02569615620247691
652,0.010409906013541378
653,0.048503269158152944
654,0.027114954587838396
655,0.0688284500647246
656,0.016540724295932882
657,0.00550861718798199
658,0.07659326206927693
659,0.008353468251784983
660,0.013985933361399763
661,0.026746781176185827
662,0.0012893008236529082
663,0.012733632680072349
664,0.10236045607517613
665,0.0029763154734337685
666,0.006342907997940853
667,0.0848305441057333
668,0.02812912261131341
669,0.021258013415508245
670,0.03543091496059579
671,0.005077167282385784
672,0.014870487669121702
673,0.020803766152964344
674,0.053226869042233595
675,0.011543071230080349
676,0.030523034295103148
677,0.0093840843912495
678,0.0028972233693905125
679,0.004195523136096258
680,0.0237874999593302
681,0.008247278704249756
682,0.002517496359103083
683,0.047265606085775756
684,0.04961627166838526
685,0.09617378046365828
686,0.014987522210477751
687,0.07762428344075525
688,0.009615274123320791
689,0.04291604003382604
690,0.0521379313984989
691,0.018180354529461647
692,0.010675665224455474
693,0.041396122980470386
694,0.028995311492289982
695,0.0014924930523192883
696,0.09526915507746625
697,0.005669293407026949
698,0.006062940166463641
699,0.020458800424962672
700,0.0333642556528302
701,0.003871849883412414
702,0.020404583625747284
703,0.04171752501216533
704,0.010241684206093962
705,0.02427273044130998
706,0.060420621098495976
707,0.019569156199996007
708,0.3855557198726448
709,0.011180985800867009
710,0.045438101377876655
711,0.0030620045125094955
712,0.006699998633214589
713,0.044218923875491485
714,0.03163111978981061
715,0.056794603448900825
716,0.04295690366861999
717,0.011630885493575296
718,0.0010455689977204139
719,0.12171736103352829
720,0.11939563875150516
721,0.0016697563126373616
722,0.003197278263455851
723,0.04089513552544982
724,0.07399399163733775
725,0.019024799850137598
726,0.03694415850018808
727,0.021219025689118175
728,0.0018655345697587823
729,0.0461746127760542
730,0.047435209761772394
731,0.0022652484482889534
732,0.03961564598676019
733,0.0030014711462958113
734,0.07110930035664542
735,0.015934668563052437
736,0.06326472120114031
737,0.03643735004590118
738,0.019969946005917522
739,0.04829088767533768
740,0.017840375195216248
741,0.0065092265767631215
742,0.006283374171257915
743,0.023582191856573877
744,0.03677322768642947
745,0.0015868700704190332
746,0.0026509762583497103
747,0.0281761100842288
748,0.009673367873185115
749,0.03374144700030598
750,0.028761923993105003
751,0.042362627382180953
752,0.0030938878914182444
753,0.02157407686691328
754,0.04288695939590703
755,0.014957352084545718
756,0.023665949071452613
757,0.015655361942872946
758,0.022964336580712147
759,0.010177257730915127
760,0.03786096064847476
761,0.018355588227899833
762,0.012837259722728277
763,0.01215481028420998
764,0.059544249785251545
765,0.019691303437797462
766,0.19514792526000999
767,0.020636084029847755
768,0.00922171937681071
769,0.03861707247902035
770,0.016600310303399285
771,0.018156890625955803
772,0.012941315458339252
773,0.008824772530063075
774,0.02372970289092655
775,0.03716456219128077
776,0.004451817237826724
777,0.005470539570796015
778,0.12493877636266197
779,0.002788469179650451
780,0.001956439205702479
781,0.01121121865911259
782,0.0079328602024562
783,0.022183263022959632
784,0.007526102851189799
785,0.03860563542250639
786,0.044892167501191106
787,0.011267053316466501
788,0.025170098168024777
789,0.025593657163144524
790,0.0685304865397238
791,0.005863578649310698
792,0.03653941600333614
793,0.005408534240902131
794,0.12526946935040842
795,0.013969475720458093
796,0.05149965804955136
797,0.009242791785193622
798,0.010284555189514422
799,0.011849589619612749
800,0.02174330530434857
801,0.02526638388398445
802,0.016964963300084346
803,0.004776822427530354
804,0.029776795912321168
805,0.02452658318065863
806,0.007226536442861429
807,0.027067059863020097
808,0.02597550300420011
809,0.008087452985522726
810,0.0031485926602997853
811,0.028763956369994344
812,0.06086609228474103
813,0.069409277461925
814,0.008900726146796347
815,0.01711821296090284
816,0.039101039493270595
817,0.05641722576683528
818,0.015574629498064875
819,0.003232565441458006
820,0.0750531193871262
821,0.009667889731753192
822,0.028881498607906654
823,0.017239409094382367
824,0.006090328732724022
825,0.010676148942889327
826,0.022364660806089773
827,0.012218368438974867
828,0.003973150105681086
829,0.03281721999064872
830,0.014896369105890024
831,0.010444392471749758
832,0.0421366707046601
833,0.07886909954588033
834,0.010486655435055834
835,0.026298200865896286
836,0.0022761568892482056
837,0.0031832233134055673
838,0.020570295983592845
839,0.006866283948774865
840,0.010953537773357015
841,0.02133069076841165
842,0.01421775705390241
843,0.024596755510703176
844,0.023787886301062933
845,0.10780296388664738
846,0.03228864294150193
847,0.011231443816103756
848,0.03421831797424941
849,0.005290483018046137
850,0.030759419985379947
851,0.0037043818343232525
852,0.04665124844777977
853,0.011035597971059857
854,0.042058535442142365
855,0.0074907720574751676
856,0.0024174876624957894
857,0.023958243220899126
858,0.06371851437143597
859,0.059781207657504075
860,0.017872509068386583
861,0.006934967514836062
862,0.045138600363878685
863,0.013626971173342313
864,0.03426028746365958
865,0.01250715025091791
866,0.002166872795550859
867,0.022842456029672102
868,0.019325065677306196
869,0.08370437434226609
870,0.002673563232781516
871,0.003571453582924346
872,0.026887891075648346
873,0.007352813088275353
874,0.045022733686656574
875,0.04836064995582752
876,0.008293400928543778
877,0.05261765150152434
878,0.00446097527426444
879,0.017812521920486584
880,0.09499685441903906
881,0.07471552118526048
882,0.008255286073130646
883,0.0022563379102778515
884,0.0272284044717104
885,0.0193068421074477
886,0.006053565762139824
887,0.009458947357239539
888,0.00472269337378744
889,0.014699540161852525
890,0.05420949142425539
891,0.006717430050075316
892,0.04455723513277391
893,0.01686229366948942
894,0.042347695551966054
895,0.03833211770342896
896,0.044580161718475966
897,0.06731272582587997
898,0.02117221970970451
899,0.0433156845192059
900,0.003944050563439538
901,0.037444823819722216
902,0.0034974382142917244
903,0.004978223209652465
904,0.004215135132747635
905,0.0255341554827877
906,0.09087938711203683
907,0.0181482509172761
908,0.007155605064761441
909,0.14319672387569357
910,0.01108351814552627
911,0.0059508603363955526
912,0.03112046587536032
913,0.029767673249521048
914,0.005494840137107534
915,0.004929186547254496
916,0.0017287684329978029
917,0.02332118993400951
918,0.3357966298887059
919,0.007480863874393462
920,0.01928496648960535
921,0.0038695898802632066
922,0.0022516291550790726
923,0.002575849739974728
924,0.014969249920901111
925,0.0030571540526130956
926,0.03634759834405129
927,0.0014348886403869755
928,0.029606791539943524
929,0.027185009909813228
930,0.08773584351225445
931,0.0030672582465355158
932,0.008340849913861536
933,0.007728665317606203
934,0.013267555356455577
935,0.002907631111734559
936,0.0309042580381565
937,0.019220821251973434
938,0.028530665507618264
939,0.007366241955349937
940,0.014679677731834765
941,0.01450056978116156
942,0.02663032105440087
943,0.008069612026015232
944,0.027833408671537375
945,0.0785571207863077
946,0.005475745156192369
947,0.0107214461672471
948,0.03653283810493028
949,0.02989431104964672
950,0.005240165763359047
951,0.004786918445926929
952,0.04459154651787254
953,0.02004085480188205
954,0.008763623265281085
955,0.02459151790056122
956,0.22008001608162303
957,0.004860962424367183
958,0.00425543464271534
959,0.012733096469277934
960,0.007061215350315411
961,0.09088193987852393
962,0.07898843952147243
963,0.006592738254379443
964,0.001605070068092569
965,0.010050712680391876
966,0.060058804728514395
967,0.05037535117024675
968,0.0312730559509237
969,0.00955885462850122
970,0.0037166161205782785
971,0.0066504183387669155
972,0.0075413852813911025
973,0.00519693082693261
974,0.06689774293720673
975,0.029210805115847015
976,0.10100987477194855
977,0.03009877971390099
978,0.059231655150272025
979,0.08334791963736725
980,0.004061698384141706
981,0.0015146607033548153
982,0.007224311026697511
983,0.12663845921131528
984,0.07704763974550995
985,0.05062786890875208
986,0.002895114805762818
987,0.003292828680357763
988,0.04811733401268275
989,0.029388453508411645
990,0.006040836314613414
991,0.0027259723341428238
992,0.031057857809311428
993,0.0035084552095851103
994,0.011141012459561473
995,0.01799208892948204
996,0.07673600518070962
997,0.03606989286149158
998,0.009969106701642189
999,0.07153199893605867
1000,0.018298249065314572
1001,0.022584613113326567
1002,0.02200809840100063
1003,0.02451973854888468
1004,0.00890897846440082
1005,0.02428910195065905
1006,0.031032541730674133
1007,0.04246917324725032
1008,0.01855678096918276
1009,0.036169454036749524
1010,0.010717340882256008
1011,0.049236563932118116
1012,0.0031607897859322275
1013,0.015552889641388417
1014,0.015112782519870303
1015,0.003687425379357849
1016,0.031588542116853524
1017,0.005836387174516729
1018,0.004765674664459676
1019,0.004424169747914562
1020,0.0126930557942765
1021,0.007420977693041239
1022,0.015246500421244974
1023,0.03321622600845626
1024,0.025483267528940156
1025,0.003364912699680984
1026,0.17051738692415586
1027,0.002943952963613227
1028,0.1744356534381165
1029,0.029513848770859507
1030,0.013165314570925717
1031,0.007061873692938751
1032,0.028309230940953202
1033,0.006339675873113068
1034,0.02677378397822827
1035,0.04582476537900093
1036,0.024300141309835026
1037,0.0032783412126992264
1038,0.005364128616759127
1039,0.08819481158053326
1040,0.038670663102614355
1041,0.046185925343505956
1042,0.0012206265197612493
1043,0.06329099607538005
1044,0.016742631286153577
1045,0.016396146106189818
1046,0.0018404374096670775
1047,0.012910803021706496
1048,0.00853939627383707
1049,0.11542710645970004
1050,0.013531836849285227
1051,0.03586653749825592
1052,0.0024765670007726244
1053,0.033555814001964
1054,0.05424929016142418
1055,0.02188967730010358
1056,0.01111841915331069
1057,0.015765323331420826
1058,0.019780123452490358
1059,0.0031444247033279834
1060,0.07704612874538871
1061,0.046896388415059956
1062,0.034331721081180454
1063,0.025476964367581283
1064,0.034535582390085404
1065,0.05352071709638732
1066,0.007151107830772946
1067,0.01307378571240958
1068,0.019232108870265104
1069,0.0057353585520229485
1070,0.013329966728984515
1071,0.004566672944102388
1072,0.013766417675685375
1073,0.020577681182324108
1074,0.4314790230890279
1075,0.05481304184492294
1076,0.1338803921489548
1077,0.003736622868129812
1078,0.018341955739535662
1079,0.04705969079961551
1080,0.02239899215450446
1081,0.0543535556114403
1082,0.022266573731983406
1083,0.03144944937889684
1084,0.03449954278011309
1085,0.01637162264191558
1086,0.021448657583337055
1087,0.0021314755809725863
1088,0.03434136713363169
1089,0.005696458074733785
1090,0.020924278597550864
1091,0.0022295013881092974
1092,0.01977885199361343
1093,0.015567049563251676
1094,0.002877498770005546
1095,0.02569201664507118
1096,0.0028680885337735926
1097,0.08439108903504523
1098,0.05436567609745332
1099,0.0426832186101999
1100,0.04825833943119096
1101,0.0024242033512715455
1102,0.002675820925958449
1103,0.026456448391906515
1104,0.003167914299974091
1105,0.05251920529398899
1106,0.02111731158064057
1107,0.04625287860801949
1108,0.005640965215783194
1109,0.025904758136072174
1110,0.02246706342943693
1111,0.04430820597168199
1112,0.037635066833913655
1113,0.020341168171575986
1114,0.010587831046810435
1115,0.13044530048626163
1116,0.0019905436890385354
1117,0.0023813988155568055
1118,0.019213997567978994
1119,0.0017769507700574655
1120,0.003198127420922828
1121,0.01837797956621087
1122,0.004113983484864293
1123,0.04394092777954787
1124,0.002312275025669832
1125,0.017327531434546333
1126,0.002694236484469132
1127,0.01808722847643551
1128,0.1417662627702529
1129,0.14729590657596853
1130,0.006331145997779309
1131,0.07400762621184821
1132,0.0508782902715338
1133,0.0027251962609150895
1134,0.031977666386883666
1135,0.004086256709843614
1136,0.0018416507137708985
1137,0.010544908608539735
1138,0.027970955819305355
1139,0.019407396769190996
1140,0.027108896742426027
1141,0.04313829294117286
1142,0.006056858294432355
1143,0.014277665839815823
1144,0.07225334368844023
1145,0.02395593679617862
1146,0.010720024825833358
1147,0.002482965177657184
1148,0.021227963609639078
1149,0.03170267777809763
1150,0.03650903415181203
1151,0.04685955042149843
1152,0.0017319163646173981
1153,0.025045413361227925
1154,0.005607304582176484
1155,0.06499516766950064
1156,0.0022328232986359954
1157,0.0036291200810896914
1158,0.011355328631131891
1159,0.13742015949221664
1160,0.04208655246208147
1161,0.0025596109605715667
1162,0.029213986456673807
1163,0.022634228560612715
1164,0.02336218980743536
1165,0.017957120773086095
1166,0.016621229935151742
1167,0.01723878173071117
1168,0.008132520739256716
1169,0.028533284227052758
1170,0.019176677505821138
1171,0.01728139044922092
1172,0.028711137001761172
1173,0.020230391161433728
1174,0.020924712237903632
1175,0.09041638567850038
1176,0.029079511708503075
1177,0.014034509937029333
1178,0.01888752156945443
1179,0.008122932369135505
1180,0.040645240456242016
1181,0.001574204062024027
1182,0.0046531721187553325
1183,0.15034493686455336
1184,0.03249620508195969
1185,0.018790470735386762
1186,0.002899088569483137
1187,0.012071519871983597
1188,0.03372389519623533
1189,0.027320585386884904
1190,0.0503195556736687
1191,0.015702434505789304
1192,0.13352330023464165
1193,0.017322971978304784
1194,0.08714146772178488
1195,0.00297493830875084
1196,0.03392792346789117
1197,0.007672149224016131
1198,0.018880266405801982
1199,0.03613399669711332
1200,0.0032510942480831425
1201,0.10171695468084194
1202,0.011768272360280893
1203,0.05444387441912883
1204,0.022241439761776484
1205,0.057967203581374055
1206,0.03157321919768537
1207,0.002557743579554878
1208,0.0025393872807194977
1209,0.019485805125939348
1210,0.003937092710078083
1211,0.006509254375175079
1212,0.005219743938590574
1213,0.05998907197250199
1214,0.0027757764846226525
1215,0.012389466367342028
1216,0.04011955758152098
1217,0.10557284541740013
1218,0.014496195385971865
1219,0.020979431431575303
1220,0.09264958171605095
1221,0.060171634339291166
1222,0.01057769786465541
1223,0.015680032524695506
1224,0.021980822731647368
1225,0.0038303829295288977
1226,0.048469477428531374
1227,0.004181749180428172
1228,0.009744657329409163
1229,0.006722887006238395
1230,0.01076418533016104
1231,0.008581234754628743
1232,0.068251398790311
1233,0.029229926936522616
1234,0.017016898249847895
1235,0.03906609032764882
1236,0.013785005054406172
1237,0.00777030517186223
1238,0.04283575952133506
